session_code,id_in_session,participant_code,channel,nickname,body,timestamp
um435zd7,199,zpqtntya,14-bargaining_tdl_main-140_2_3,LeftPartner,should we trust them,1787592034.2544205
um435zd7,209,rjt8ef2l,14-bargaining_tdl_main-141_1_2,RightPartner,Who will you support?,1787592034.3014657
um435zd7,170,ah8tqquz,14-bargaining_tdl_main-139_1_3,RightPartner,"Yeah, likewise",1787592036.2783208
um435zd7,189,1rzm6qz5,14-bargaining_tdl_main-138_1_2,RightPartner,"Who would you like to support? I'd rather have 2 people get in than nobody , even if it's not me",1787592036.8171434
um435zd7,220,m1ovpjpb,14-bargaining_tdl_main-141_1_3,LeftPartner,who will you support?,1787592037.8578284
um435zd7,220,m1ovpjpb,14-bargaining_tdl_main-141_2_3,RightPartner,who will you support?,1787592043.01018
um435zd7,164,phsqb4rt,14-bargaining_tdl_main-141_1_2,LeftPartner,HI orange ,1787592043.2468762
um435zd7,209,rjt8ef2l,14-bargaining_tdl_main-141_2_3,LeftPartner,Who will you support?,1787592047.6540754
um435zd7,200,vxyd48rl,14-bargaining_tdl_main-134_1_3,LeftPartner,I am having a nice day. Have a great day too.,1787592049.3881705
um435zd7,164,phsqb4rt,14-bargaining_tdl_main-141_1_3,RightPartner,Hi purple,1787592053.0382419
um435zd7,197,llff4hvb,14-bargaining_tdl_main-140_1_2,LeftPartner,what about you ,1787592053.5694563
um435zd7,199,zpqtntya,14-bargaining_tdl_main-140_1_2,RightPartner,can we not switch at the end,1787592055.518916
um435zd7,185,sflrl5uf,14-bargaining_tdl_main-138_1_2,LeftPartner,"same, i am willing to sit it out if two others can get the $3",1787592055.6150012
um435zd7,209,rjt8ef2l,14-bargaining_tdl_main-141_1_2,RightPartner,Hi Yellow?,1787592057.2782226
um435zd7,199,zpqtntya,14-bargaining_tdl_main-140_1_2,RightPartner,no,1787592060.0030298
um435zd7,211,vaon2s6n,14-bargaining_tdl_main-140_1_3,LeftPartner,let's support each other,1787592062.4357426
um435zd7,153,y77a4hta,14-bargaining_tdl_main-129_1_3,RightPartner,Yes I love those - I get screened out a lot though. I've been making about $400-$600 a month because I have a little one that takes a lot of my time now... but I could definitely try harder and be more proactive. You're inspiring me for sure,1787592064.9260497
um435zd7,214,d2obkeke,14-bargaining_tdl_main-138_1_3,LeftPartner,I agree. There is no reason for everyone to get zero,1787592066.5587971
um435zd7,220,m1ovpjpb,14-bargaining_tdl_main-141_2_3,RightPartner,yellow,1787592076.4594886
um435zd7,189,1rzm6qz5,14-bargaining_tdl_main-138_2_3,LeftPartner,it seems like 2 people max can get it,1787592077.0607934
um435zd7,211,vaon2s6n,14-bargaining_tdl_main-140_2_3,RightPartner,let's give it a try,1787592077.8903277
um435zd7,197,llff4hvb,14-bargaining_tdl_main-140_1_3,RightPartner,sure,1787592082.2574449
um435zd7,194,xkut2f91,14-bargaining_tdl_main-142_1_3,RightPartner,I'm not sure what strategy to take.,1787592082.5963056
um435zd7,209,rjt8ef2l,14-bargaining_tdl_main-141_2_3,LeftPartner,I will support Yellow too,1787592085.2079973
um435zd7,220,m1ovpjpb,14-bargaining_tdl_main-141_1_3,LeftPartner,ok I will support yellow,1787592090.3877928
um435zd7,199,zpqtntya,14-bargaining_tdl_main-140_2_3,LeftPartner,lets team up til the end,1787592091.4976485
um435zd7,185,sflrl5uf,14-bargaining_tdl_main-138_1_3,RightPartner,if we were in person i would do rock paper scissors lol,1787592093.3294578
um435zd7,218,wzvvr8y8,14-bargaining_tdl_main-142_2_3,LeftPartner,so what we doin,1787592095.090853
um435zd7,221,xg1hwrqk,14-bargaining_tdl_main-142_1_3,LeftPartner,Neither do I. What are you thinking of doing?,1787592096.6330152
um435zd7,194,xkut2f91,14-bargaining_tdl_main-142_1_2,LeftPartner,I'm not sure what strategy to take,1787592099.10096
um435zd7,197,llff4hvb,14-bargaining_tdl_main-140_1_2,LeftPartner,"sorry, purple reached out ",1787592102.5594175
um435zd7,164,phsqb4rt,14-bargaining_tdl_main-141_1_2,LeftPartner,So I was thinking about us both supporting each other first with the first pick.,1787592102.9875655
um435zd7,221,xg1hwrqk,14-bargaining_tdl_main-142_2_3,RightPartner,Who are you planning to support?,1787592104.5902538
um435zd7,178,becuite9,14-bargaining_tdl_main-129_1_3,LeftPartner,$600 is still awesome. That's a little over $7000 of extra income that didnt exist per year. You'll get there for sure! :),1787592105.2659245
um435zd7,211,vaon2s6n,14-bargaining_tdl_main-140_2_3,RightPartner,I totally agree,1787592105.755942
um435zd7,199,zpqtntya,14-bargaining_tdl_main-140_1_2,RightPartner,lees agree to stay together til the end,1787592110.1779332
um435zd7,218,wzvvr8y8,14-bargaining_tdl_main-142_1_2,RightPartner,"Me either, it's leaving someone out..",1787592114.2890818
um435zd7,199,zpqtntya,14-bargaining_tdl_main-140_1_2,RightPartner,all good!!,1787592116.0673487
um435zd7,214,d2obkeke,14-bargaining_tdl_main-138_2_3,RightPartner,Right for real. It seems like someone is sadly going to miss out,1787592118.1263657
um435zd7,189,1rzm6qz5,14-bargaining_tdl_main-138_1_2,RightPartner,"I will either support you, or sit it out.  just because you've been more responsive.  ",1787592119.412352
um435zd7,218,wzvvr8y8,14-bargaining_tdl_main-142_2_3,LeftPartner,I'm not sure.. ,1787592121.0322573
um435zd7,153,y77a4hta,14-bargaining_tdl_main-129_1_3,RightPartner,:) trying to!,1787592124.4778678
um435zd7,218,wzvvr8y8,14-bargaining_tdl_main-142_2_3,LeftPartner,Feels bad supporting just one person,1787592127.6127088
um435zd7,209,rjt8ef2l,14-bargaining_tdl_main-141_1_2,RightPartner,Okay I will support you first,1787592130.3886218
um435zd7,199,zpqtntya,14-bargaining_tdl_main-140_2_3,LeftPartner,great,1787592131.9000866
um435zd7,194,xkut2f91,14-bargaining_tdl_main-142_1_3,RightPartner,I feel like the only fair decision would be if I supported no one,1787592132.5893972
um435zd7,221,xg1hwrqk,14-bargaining_tdl_main-142_2_3,RightPartner,I know. ,1787592135.403793
um435zd7,214,d2obkeke,14-bargaining_tdl_main-138_1_3,LeftPartner,Right lol it would be nice if would could do it like that ,1787592144.582565
um435zd7,211,vaon2s6n,14-bargaining_tdl_main-140_1_3,LeftPartner,great,1787592148.010578
um435zd7,178,becuite9,14-bargaining_tdl_main-129_1_3,LeftPartner,I think we can click next even before the timer. I'll make sure to vote for you of course. Good luck with prolific :),1787592149.3228462
um435zd7,199,zpqtntya,14-bargaining_tdl_main-140_2_3,LeftPartner,itll guarantee us money,1787592153.075051
um435zd7,197,llff4hvb,14-bargaining_tdl_main-140_1_3,RightPartner,"I am locking in , lets team up",1787592154.2962573
um435zd7,221,xg1hwrqk,14-bargaining_tdl_main-142_1_3,LeftPartner,"If you feel that way, okay.",1787592155.371127
um435zd7,194,xkut2f91,14-bargaining_tdl_main-142_1_2,LeftPartner,Yes exactly. I'm probably going to support no one to be fair to everyone,1787592161.5150113
um435zd7,153,y77a4hta,14-bargaining_tdl_main-129_1_3,RightPartner,Thank you! voting for you as well,1787592167.045606
um435zd7,164,phsqb4rt,14-bargaining_tdl_main-141_1_2,LeftPartner,Would you like to second also,1787592168.4173896
um435zd7,221,xg1hwrqk,14-bargaining_tdl_main-142_2_3,RightPartner,"If I support you, will you support me?",1787592170.5741906
um435zd7,218,wzvvr8y8,14-bargaining_tdl_main-142_1_2,RightPartner,"It makes sense, but if we alternated maybe then people would get money?",1787592181.5508254
um435zd7,214,d2obkeke,14-bargaining_tdl_main-138_1_3,LeftPartner,I am willing to support you if you do the same,1787592184.2809157
um435zd7,209,rjt8ef2l,14-bargaining_tdl_main-141_1_2,RightPartner,Yes I would like that,1787592189.3069942
um435zd7,189,1rzm6qz5,14-bargaining_tdl_main-138_2_3,LeftPartner,but it's better for 2 people to get it,1787592193.2934864
um435zd7,218,wzvvr8y8,14-bargaining_tdl_main-142_2_3,LeftPartner,Sure,1787592195.516388
um435zd7,211,vaon2s6n,14-bargaining_tdl_main-140_1_3,LeftPartner,I totally agree,1787592205.857548
um435zd7,221,xg1hwrqk,14-bargaining_tdl_main-142_1_3,LeftPartner,I intend to support orange. I hope that's okay.,1787592211.0592744
um435zd7,164,phsqb4rt,14-bargaining_tdl_main-141_1_2,LeftPartner,awesome nice chatting.,1787592211.2697802
um435zd7,218,wzvvr8y8,14-bargaining_tdl_main-142_2_3,LeftPartner,I was thinking we could all alternate or something so we'd all get money. are there several rounds? ,1787592211.4772809
um435zd7,185,sflrl5uf,14-bargaining_tdl_main-138_1_2,LeftPartner,"i wish we could do rock paper scissors or something, but if you want to join forces, im down",1787592212.33177
um435zd7,194,xkut2f91,14-bargaining_tdl_main-142_1_3,RightPartner,That's ok,1787592221.6258326
um435zd7,221,xg1hwrqk,14-bargaining_tdl_main-142_2_3,RightPartner,"I'm not sure, but I like that idea in order to keep it fair.",1787592224.7798448
um435zd7,214,d2obkeke,14-bargaining_tdl_main-138_2_3,RightPartner,I agree because there is no point in us all getting nothing,1787592225.5558536
um435zd7,221,xg1hwrqk,14-bargaining_tdl_main-142_1_3,LeftPartner,"If there is additional rounds, maybe we can alternate?",1787592235.6562667
um435zd7,194,xkut2f91,14-bargaining_tdl_main-142_1_2,LeftPartner,"hmm, i guess that could work, but we'd have to all agree and coordinate",1787592242.5546842
um435zd7,189,1rzm6qz5,14-bargaining_tdl_main-138_1_2,RightPartner,"haha, okay I'm going to put you.  but I feel bad !",1787592250.4019384
um435zd7,216,qc5e5zy9,14-bargaining_tdl_main-143_1_2,RightPartner,"I plan on supporting at least one color, since supporting no one means I won't get any bonus",1787592256.2018454
um435zd7,217,wyrhjdvd,14-bargaining_tdl_main-143_2_3,RightPartner,Hi Orange. I would like to support you as you support me,1787592262.7689521
um435zd7,185,sflrl5uf,14-bargaining_tdl_main-138_1_2,LeftPartner,"i know, its kinda sad",1787592264.073968
um435zd7,194,xkut2f91,14-bargaining_tdl_main-142_1_3,RightPartner,"Yes, someone mentioned that",1787592267.3069277
um435zd7,224,w1rs6ub3,14-bargaining_tdl_main-144_2_3,RightPartner,Hello!,1787592274.2807493
um435zd7,224,w1rs6ub3,14-bargaining_tdl_main-144_1_3,LeftPartner,Hello!,1787592275.6263864
um435zd7,185,sflrl5uf,14-bargaining_tdl_main-138_1_3,RightPartner,"sorry, orange asked me first!",1787592280.1025445
um435zd7,216,qc5e5zy9,14-bargaining_tdl_main-143_2_3,LeftPartner,I plan on supporting at least one color since supporting no one means I won't get any bonus,1787592286.5516317
um435zd7,205,smk2kp1i,14-bargaining_tdl_main-144_1_3,RightPartner,Hello,1787592286.660519
um435zd7,221,xg1hwrqk,14-bargaining_tdl_main-142_1_3,LeftPartner,Okay. I'll support orange on the first one. I'll sit out the next one.,1787592289.6792593
um435zd7,218,wzvvr8y8,14-bargaining_tdl_main-142_1_2,RightPartner,"Purple asked already if I'd support them this round, maybe we could all swap next round so you would get support?",1787592292.3079169
um435zd7,224,w1rs6ub3,14-bargaining_tdl_main-144_2_3,RightPartner,Who are you thinking of supporting?,1787592292.9062004
um435zd7,223,zkrcjw80,14-bargaining_tdl_main-144_1_2,RightPartner,"Hi, have you made a decision who you will support?",1787592295.081543
um435zd7,224,w1rs6ub3,14-bargaining_tdl_main-144_1_3,LeftPartner,Who are you thinking of supporting?,1787592300.3949594
um435zd7,223,zkrcjw80,14-bargaining_tdl_main-144_2_3,LeftPartner,I'm not sure yet!,1787592301.0949569
um435zd7,223,zkrcjw80,14-bargaining_tdl_main-144_2_3,LeftPartner,You?,1787592303.9988277
um435zd7,208,p9694mqp,14-bargaining_tdl_main-143_1_2,LeftPartner,"same, it's a win win",1787592307.2920334
um435zd7,221,xg1hwrqk,14-bargaining_tdl_main-142_2_3,RightPartner,I'll support you the first round and support no one on the next.. if there is a next.,1787592307.9964182
um435zd7,216,qc5e5zy9,14-bargaining_tdl_main-143_2_3,LeftPartner,I can support purple if you support orange :),1787592308.1879404
um435zd7,218,wzvvr8y8,14-bargaining_tdl_main-142_2_3,LeftPartner,Im trying to be transparent with everyone ! ,1787592308.9919891
um435zd7,194,xkut2f91,14-bargaining_tdl_main-142_1_3,RightPartner,Ok that works,1787592309.5005643
um435zd7,205,smk2kp1i,14-bargaining_tdl_main-144_1_2,LeftPartner,"Not, yet. How about you?",1787592310.3802402
um435zd7,218,wzvvr8y8,14-bargaining_tdl_main-142_2_3,LeftPartner,Okay!,1787592316.0833771
um435zd7,205,smk2kp1i,14-bargaining_tdl_main-144_1_3,RightPartner,I am still not sure. How about you?,1787592320.3609395
um435zd7,194,xkut2f91,14-bargaining_tdl_main-142_1_2,LeftPartner,"Yes, that makes sense",1787592321.2929597
um435zd7,216,qc5e5zy9,14-bargaining_tdl_main-143_1_2,RightPartner,but someone has to be the odd one out still,1787592328.67782
um435zd7,218,wzvvr8y8,14-bargaining_tdl_main-142_1_2,RightPartner,trying to be transparent :) not sure how the game will play out haha.,1787592343.2710333
um435zd7,224,w1rs6ub3,14-bargaining_tdl_main-144_2_3,RightPartner,I am thinking of taking one for the team myself and letting you and yellow support each other.,1787592349.3165572
um435zd7,205,smk2kp1i,14-bargaining_tdl_main-144_1_3,RightPartner,Who will you support?,1787592354.9111755
um435zd7,216,qc5e5zy9,14-bargaining_tdl_main-143_1_2,RightPartner,do you think one of the colors is an AI?,1787592357.398615
um435zd7,218,wzvvr8y8,14-bargaining_tdl_main-142_1_2,RightPartner,gonna move on if this works!,1787592359.0867605
um435zd7,223,zkrcjw80,14-bargaining_tdl_main-144_1_2,RightPartner,If you aren't already supporting purple we could support each other,1787592359.4261105
um435zd7,208,p9694mqp,14-bargaining_tdl_main-143_1_2,LeftPartner,"I know, it's a hard choice to make. ",1787592374.4855452
um435zd7,205,smk2kp1i,14-bargaining_tdl_main-144_1_2,LeftPartner,I am open to supporting anyone who supports me.,1787592382.09401
um435zd7,223,zkrcjw80,14-bargaining_tdl_main-144_2_3,LeftPartner,"That's very nice of you, I will see if Yellow is down for that",1787592382.12209
um435zd7,223,zkrcjw80,14-bargaining_tdl_main-144_1_2,RightPartner,"Ok, I will support you",1787592390.9644024
um435zd7,224,w1rs6ub3,14-bargaining_tdl_main-144_1_3,LeftPartner,I a thinking of taking one for the team and letting you support orange.,1787592401.3764305
um435zd7,223,zkrcjw80,14-bargaining_tdl_main-144_1_2,RightPartner,Purple said they would take one for the team and let us support each other,1787592407.3434153
um435zd7,208,p9694mqp,14-bargaining_tdl_main-143_1_2,LeftPartner,"The instructions said it's not AI, I don't think so",1787592419.2187517
um435zd7,205,smk2kp1i,14-bargaining_tdl_main-144_1_2,LeftPartner,Okay,1787592423.675235
um435zd7,224,w1rs6ub3,14-bargaining_tdl_main-144_1_3,LeftPartner,I sent that message to orange first they likely will message you about it,1787592426.270352
um435zd7,208,p9694mqp,14-bargaining_tdl_main-143_1_2,LeftPartner,what do you think?,1787592427.7594042
um435zd7,223,zkrcjw80,14-bargaining_tdl_main-144_2_3,LeftPartner,Yellow says yes,1787592434.414091
um435zd7,216,qc5e5zy9,14-bargaining_tdl_main-143_2_3,LeftPartner,ok so Purple are you going to support Orange then?,1787592443.6575081
um435zd7,217,wyrhjdvd,14-bargaining_tdl_main-143_1_3,LeftPartner,Hi Yellow I would like to support one color ,1787592444.5673232
um435zd7,205,smk2kp1i,14-bargaining_tdl_main-144_1_3,RightPartner,"Okay, I will support orange",1787592447.2421474
um435zd7,223,zkrcjw80,14-bargaining_tdl_main-144_1_2,RightPartner,Sounds great then,1787592449.0054376
um435zd7,228,v8f8mq9x,14-bargaining_tdl_main-145_2_3,LeftPartner,hello!,1787592454.97992
um435zd7,230,14q1rjp7,14-bargaining_tdl_main-145_2_3,RightPartner,Hey do you want to support each other,1787592455.1887133
um435zd7,205,smk2kp1i,14-bargaining_tdl_main-144_1_2,LeftPartner,I will support you,1787592456.2013993
um435zd7,217,wyrhjdvd,14-bargaining_tdl_main-143_2_3,RightPartner,I would do that,1787592459.0982075
um435zd7,205,smk2kp1i,14-bargaining_tdl_main-144_1_2,LeftPartner,Purple knows that I will support you,1787592464.4023864
um435zd7,230,14q1rjp7,14-bargaining_tdl_main-145_2_3,RightPartner,Seems we need to to get a bonus so should be a good move haha,1787592469.456469
um435zd7,228,v8f8mq9x,14-bargaining_tdl_main-145_2_3,LeftPartner,well the other person left the chat already (yellow) so i think we should stick together and support each other hte whole way,1787592470.782044
um435zd7,224,w1rs6ub3,14-bargaining_tdl_main-144_2_3,RightPartner,perfect so to be clear you will support yellow and yellow will support orange,1787592471.8075104
um435zd7,216,qc5e5zy9,14-bargaining_tdl_main-143_1_2,RightPartner,"that's what I read also, but looking at the message from purple it looks a little like something a bot might say",1787592473.3408904
um435zd7,223,zkrcjw80,14-bargaining_tdl_main-144_1_2,RightPartner,"OK, I will support you",1787592473.6806455
um435zd7,230,14q1rjp7,14-bargaining_tdl_main-145_2_3,RightPartner,I think so too,1787592476.9203436
um435zd7,205,smk2kp1i,14-bargaining_tdl_main-144_1_3,RightPartner,Orange is aware that I will support him,1787592480.5713696
um435zd7,228,v8f8mq9x,14-bargaining_tdl_main-145_2_3,LeftPartner,i'm 100% in!,1787592486.80949
um435zd7,217,wyrhjdvd,14-bargaining_tdl_main-143_1_3,LeftPartner,I do not want to miss out on a payment,1787592490.9136841
um435zd7,205,smk2kp1i,14-bargaining_tdl_main-144_1_2,LeftPartner,Thank you,1787592491.0036175
um435zd7,230,14q1rjp7,14-bargaining_tdl_main-145_2_3,RightPartner,Yeah I don't know if they quit the study or what but Im good supporting each other!,1787592491.8677335
um435zd7,208,p9694mqp,14-bargaining_tdl_main-143_1_3,RightPartner,"Hi, same. though am confused. ",1787592492.9557343
um435zd7,216,qc5e5zy9,14-bargaining_tdl_main-143_2_3,LeftPartner,do you think yellow is an AI?,1787592493.2010725
